cod.categoria,grupo,natureza,status,data.pagamento,cod.conta,cod.cliente,valor
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-12,7008529661,7074107602,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-12,7008529661,7074140444,"1094,4"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-12,1974852706,1941869977,"1052,63"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-12,1974852706,1941869977,"1117,74"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-12,1974852706,7072277249,"126,24"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-12,1974852706,1941998652,"1599,89"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-12,1974852706,1941998652,"1614,91"
2.07.01,CONTAS A PAGAR,P,PAGO,2022-08-12,1895907098,2032728051,"4003,85"
2.04.15,CONTAS A PAGAR,P,PAGO,2022-08-12,1895907098,7059013327,"557,37"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-12,1895907098,7042623974,"1047,43"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-12,1895907098,1900962374,"2,89"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-12,1895907098,1900962374,"24,23"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-12,1974852706,,"18,35"
1.04.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-12,1895907098,,"467,81"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-13,1974852706,1941869977,"1117,74"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-13,1974852706,1941998652,"1617,01"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-13,1974852706,1941998652,"1600,48"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-13,1974852706,,"20,98"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-14,1974852706,1941869977,"1106,89"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-14,1974852706,1941998652,"1634,41"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-14,1974852706,1941998652,"1647,75"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-14,1974852706,1941998652,"1612,53"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-14,1974852706,,"5,5"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7074716385,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,2049090320,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7074716388,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7074716390,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7074871232,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7075078744,"1116,07"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-15,1974852706,1941869977,"1106,89"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-15,1974852706,1941869977,"1052,63"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-15,1974852706,1906998226,"18,54"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-15,1974852706,1941998652,"1649,51"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-15,1974852706,1941998652,"1667,94"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7074716376,"1478,01"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7038465115,"551,79"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7074894134,"557,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7075157501,"546,38"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7075159842,"557,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,7008529661,7066185911,"524,74"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,1895907937,7075116643,"113,36"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,1895907937,7074123928,"116,79"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,1895907937,7074110689,"128,88"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,1895907937,7074863079,"115,54"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-15,1895907937,,"15,85"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-15,7008529661,,"293,31"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-15,1974852706,,"4,96"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7075339363,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7075993624,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7075886714,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7076100545,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7076110996,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7076112221,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7076112560,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7076113960,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7076114311,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7076127479,"1094,4"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-16,1974852706,1941869977,"1117,74"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-16,1974852706,2038538477,"142,59"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-16,1974852706,2038538477,"785,76"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-16,1974852706,2038538477,"182,33"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-16,1974852706,2038538477,"45,57"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-16,1974852706,1941998652,"1633,2"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7075931285,"535,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,7075934513,"557,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,7008529661,1926934680,"551,79"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,1895907098,7066694276,"2074,52"
2.03.15,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,2033300524,"810,36"
2.03.13,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,7030716756,"8,7"
2.04.01,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1914767870,"2116,39"
2.04.01,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1914767870,"2202,54"
2.12.02,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,7011665473,"648,45"
2.06.07,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1914767449,"488,42"
2.04.06,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1943651520,"472,28"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,1895907098,1914876353,"19530,97"
2.06.07,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1914767449,"18057,82"
2.06.07,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1914767449,"557,69"
2.06.07,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1914767449,"272,3"
2.04.15,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,7085571537,"579,88"
2.01.03,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1983080631,"35117,09"
2.03.14,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1971375287,"161,67"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907098,1900962374,"3,07"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,1895907098,1900962374,"287,21"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,1895907937,7075179222,"112,14"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-16,1895907937,,"3,9"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-16,7008529661,,"126,93"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-16,1974852706,,"22,25"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076856090,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076952891,"1094,4"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-17,1974852706,1941869977,"1063,48"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-17,1974852706,1941869977,"1117,74"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076839618,"1027,09"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076839618,"1400,84"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076880814,"1332,17"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076908145,"1359,64"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-17,1974852706,1906998226,"122,32"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076137559,"530,15"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076138449,"557,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076877184,"546,38"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,7008529661,7076936081,"535,56"
2.04.05,CONTAS A PAGAR,P,PAGO,2022-08-17,1895907098,1903209337,"39,53"
2.04.06,CONTAS A PAGAR,P,PAGO,2022-08-17,1895907098,7077425884,"48,57"
2.04.15,CONTAS A PAGAR,P,PAGO,2022-08-17,1895907098,7015263967,"186,33"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,1895907098,7054778796,"1400,84"
2.04.05,CONTAS A PAGAR,P,PAGO,2022-08-17,1895907098,1903209337,"155,05"
2.04.05,CONTAS A PAGAR,P,PAGO,2022-08-17,1895907098,1903209337,"38,76"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-17,1895907098,1900962374,"5,79"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,1895907098,1900962374,"9,87"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,1895907937,7076788334,"116,48"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,1895907937,7076764907,"122,82"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,1895907937,7076101403,"114,4"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-17,1895907937,,"11,83"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-17,7008529661,,"480,08"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-17,1974852706,,"20,21"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-17,1974852706,,"8,25"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,7008529661,7077407734,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,7008529661,7077410228,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,7008529661,7077414114,"1116,07"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-18,1974852706,1941869977,"1074,34"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-18,1974852706,1941869977,"1096,04"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-18,1974852706,7080113405,"149,01"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,7008529661,7077407734,"540,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,7008529661,7077475165,"557,19"
2.04.15,CONTAS A PAGAR,P,PAGO,2022-08-18,1895907098,2008164768,"22,8"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,1895907098,7057862447,"7223,05"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-18,1895907098,7078058689,"26,42"
2.11.01,CONTAS A PAGAR,P,PAGO,2022-08-18,1895907098,7080177409,"413,09"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-18,1895907098,1900962374,"2,89"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,1895907937,7076964342,"112,14"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-18,1895907937,,"3,97"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-18,7008529661,,"125,39"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-18,1974852706,,"19,96"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078111558,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078051984,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078080797,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078085651,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078109749,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078128975,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078146450,"1072,72"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-19,1974852706,1941869977,"1063,48"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-19,1974852706,7080115181,"44,68"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-19,1974852706,1906998226,"56,22"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,7008529661,7078085605,"524,74"
2.03.12,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1905368930,"6531,7"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,1895907098,7075178539,"2959,24"
2.03.08,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"567,06"
2.03.08,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"34,25"
2.03.08,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"33,92"
2.03.06,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"8129,03"
2.08.02,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"409,32"
2.08.02,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"129,37"
2.08.02,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"10,89"
2.03.08,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1925594636,"1262,58"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,1895907098,7040671458,"1037,26"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-19,1895907098,1900962374,"3,07"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,1895907098,1900962374,"103,59"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,1895907937,7077553097,"114,48"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,1895907937,7078049793,"116,07"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-19,7008529661,,"239,64"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-19,1974852706,,"14,84"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-20,1974852706,1941869977,"1085,19"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-20,1974852706,1941869977,"1074,34"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-20,1974852706,7072279512,"902,18"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-20,1974852706,,"13,71"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-20,1974852706,,"118,87"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-21,1974852706,1941869977,"1052,63"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-21,1974852706,,"0,01"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907098,7079381721,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7078752864,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7079367758,"1072,72"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-22,1974852706,1941869977,"1096,04"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-22,1974852706,1941869977,"1096,04"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-22,1974852706,1941869977,"1052,63"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-22,1974852706,1941869977,"1074,34"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-22,1974852706,1906998226,"262,36"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7078793867,"540,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7078580632,"535,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7078580634,"557,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7078944181,"535,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7078986830,"557,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7078862464,"535,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,7008529661,7079407486,"535,56"
2.01.02,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1902613381,"15595,98"
2.06.01,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1924364769,"1668,02"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907098,7066719710,"14790,09"
2.04.04,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1900931378,"78,16"
2.04.04,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1900931378,"247,57"
2.04.04,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1900931378,"178,69"
2.04.04,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1900931378,"54,98"
2.04.04,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1900931378,"64,92"
2.04.04,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1900931378,"68,7"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907098,1900962374,"5,79"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907098,1900962374,13
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907937,7078085605,"115,6"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907937,7078801120,"116,93"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907937,7078731089,"112,09"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907937,7078580663,"112,66"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1895907937,7016053414,"111,01"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-22,1895907937,,"24,41"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-22,7008529661,,"132,21"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-22,1974852706,,"0,01"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,7008529661,7079440730,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,7008529661,7080063797,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,7008529661,7080084369,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,7008529661,7080226046,"1072,72"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-23,1974852706,1941869977,"1106,89"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-23,1974852706,1941869977,"1096,04"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,7008529661,7080119476,"1027,09"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,7008529661,7080063827,"530,15"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,7008529661,7080063832,"546,38"
2.08.02,CONTAS A PAGAR,P,PAGO,2022-08-23,1895907098,1914767722,"389,76"
2.01.03,CONTAS A PAGAR,P,PAGO,2022-08-23,1895907098,1983080631,"8700,16"
2.01.03,CONTAS A PAGAR,P,PAGO,2022-08-23,1895907098,1983080631,"8047,75"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-23,1895907098,1900962374,"9,22"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,1895907098,1900962374,"95,01"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,1974852706,,"10,12"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,1895907098,,"1027,09"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-23,1895907098,,"2318,58"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-24,7008529661,7081165788,"1105,23"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-24,1974852706,1941869977,"1096,04"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-24,1974852706,1941869977,"1106,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-24,7008529661,7081066450,"540,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-24,7008529661,7081150729,"540,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-24,7008529661,7081192397,"546,38"
2.01.06,CONTAS A PAGAR,P,PAGO,2022-08-24,1895907098,7082337093,"186,06"
1.04.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-24,1895907098,7015354728,"2972,46"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-24,1974852706,,"9,67"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-25,7008529661,7082283468,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-25,7008529661,7082355059,"1072,72"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-25,1974852706,1941869977,"1117,74"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-25,1895907098,7071068919,"1045,86"
2.06.03,CONTAS A PAGAR,P,PAGO,2022-08-25,1895907098,1925594636,"3245,43"
2.06.04,CONTAS A PAGAR,P,PAGO,2022-08-25,1895907098,1925594636,"14978,81"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-25,1895907098,1900962374,"2,89"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-25,1895907098,1900962374,"28,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-25,1895907937,7081152917,"115,6"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-25,1895907937,,"3,79"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-25,1895907937,,"1,97"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-25,7008529661,,"2,05"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-25,7008529661,,"275,81"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-25,1895907942,,"7,59"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-25,1895907893,,"1,56"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-25,1974852706,,"8,98"
2.08.02,CONTAS A PAGAR,P,PAGO,2022-08-25,1974852706,,"1298,12"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,7008529661,7083104796,"1116,07"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-26,1974852706,1941869977,"1117,74"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,7008529661,7083121658,"512,77"
2.13.02,CONTAS A PAGAR,P,PAGO,2022-08-26,1974852706,7072281531,"129,87"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907098,7076070673,"8877,72"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907098,7081230403,"517,85"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-26,1895907098,7085570301,"73,63"
2.09.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907098,7000379801,0
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907098,7075905499,"1037,26"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-26,1895907098,1900962374,"5,97"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907098,1900962374,"115,78"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907937,7082442514,"107,33"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907937,7076100545,"119,2"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1895907937,7082355498,"116,11"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-26,1895907937,,"11,64"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-08-26,7008529661,,"44,67"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-26,1974852706,,"8,46"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-27,1974852706,1941869977,"1106,89"
2.04.15,CONTAS A PAGAR,P,PAGO,2022-08-27,1974852706,2045395264,"7,61"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-08-27,1974852706,7072282088,"43,72"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-27,1974852706,,"8,43"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-28,1974852706,1941869977,"1074,34"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-28,1974852706,,"0,29"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,7008529661,7084988121,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,7008529661,7085083043,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,7008529661,7085271672,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,7008529661,7085464578,"1061,89"
2.02.03,CONTAS A PAGAR,P,PAGO,2022-08-29,1974852706,1941869977,"1085,19"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-08-29,1974852706,1906998226,"28,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,7008529661,7084603411,"535,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,7008529661,7085523314,"530,15"
2.02.01,CONTAS A PAGAR,P,PAGO,2022-08-29,1895907098,1939356314,"5914,09"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,1895907098,1914876353,"1812,15"
2.04.06,CONTAS A PAGAR,P,PAGO,2022-08-29,1895907098,7091781722,"29,8"
2.04.06,CONTAS A PAGAR,P,PAGO,2022-08-29,1895907098,7091781722,"13,02"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,1895907098,7061625652,"996,58"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-08-29,1895907098,1932541690,"1016,92"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-08-29,1895907098,1900962374,"5,79"
